"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","sig"
-0.438717511057217,6.89989920493506,-15.7894937797207,8.99157018357104e-42,3.19500460522891e-39,84.2458124358254,"TEAD2","down"
0.82863395709338,4.75238991405816,15.7194516333413,1.67058103620787e-41,5.83378419092315e-39,83.6318889147388,"SCUBE2","up"
0.348418372934883,8.14181004271191,15.6972245075392,2.03335887360901e-41,6.98027976713168e-39,83.4371310085599,"SFRS18","ns"
0.256412186812547,7.62374196137767,15.6261618259325,3.81051138374786e-41,1.28630162610715e-38,82.8146819810786,"TPR","ns"
1.13141083098714,7.18145062354275,15.6221882217018,3.94667525016399e-41,1.31042558224298e-38,82.7798864010093,"IFI44L","up"
-0.293503643146547,9.78274507069053,-15.5874553788556,5.36406367059535e-41,1.75231847716513e-38,82.4757873304309,"JAK1","ns"
0.486013335613587,4.03694779495647,15.5602753965802,6.81950352726097e-41,2.17047660956508e-38,82.2378738425673,"TTC18","up"
0.557179755121689,6.8159551569366,15.5596310081313,6.85842317626965e-41,2.17047660956508e-38,82.2322339616836,"DZIP3","up"
-0.567272321854835,8.82693339884416,-15.4634513485165,1.6031473294822e-40,4.99540707866653e-38,81.3907702752899,"USP31","down"
-0.703111129374753,8.24269490320027,-15.4350606741806,2.05952262211421e-40,6.30326753477022e-38,81.1425119723858,"BCL6","down"
